id,text,label,domain,spam_category,split,template_group
Bonjour, découvrez notre sélection avec livraison offerte. Utilisez le code PROMO pour activer l’offre. Dossier Angers-5118. Désinscription disponible en répondant STOP",spam,email,commercial_unsolicited,train,6a8ae1b5533e2d54
synthetic-v11-04120,"Objet : Invitation privilégiée

Bonjour, profitez de notre remise réservée aux nouveaux clients. Utilisez le code PROMO pour activer l’offre. Dossier Amiens-5119. ",spam,email,commercial_unsolicited,train,c12d7d240f337690
synthetic-v11-04123,"Objet : Offre spéciale

Bonjour, profitez de notre remise réservée aux nouveaux clients. Utilisez le code PROMO pour activer l’offre. Dossier Bordeaux-5122. ",spam,email,commercial_unsolicited,train,6a5ee216c465a2f7
synthetic-v11-04124,"Objet : Invitation privilégiée

Bonjour, bénéficiez de prix réduits jusqu’à ce soir. Utilisez le code PROMO pour activer l’offre. Dossier Toulouse-5123. Voir les conditions sur notre site",spam,email,commercial_unsolicited,train,8b5ee4328ed5cb87
synthetic-v11-04125,"Objet : Offre spéciale

Bonjour, découvrez notre sélection avec livraison offerte. Utilisez le code PROMO pour activer l’offre. Dossier Rouen-5124. Désinscription disponible en répondant STOP",spam,email,commercial_unsolicited,train,6a8ae1b5533e2d54
synthetic-v11-04126,"Objet : Invitation privilégiée

Bonjour, profitez de notre remise réservée aux nouveaux clients. Utilisez le code PROMO pour activer l’offre. Dossier Marseille-5125. ",spam,email,commercial_unsolicited,train,c12d7d240f337690
synthetic-v11-04129,"Objet : Offre spéciale

Bonjour, profitez de notre remise réservée aux nouveaux clients. Utilisez le code PROMO pour activer l’offre. Dossier Angers-5128. ",spam,email,commercial_unsolicited,train,6a5ee216c465a2f7
synthetic-v11-04130,"Objet : Invitation privilégiée

Bonjour, bénéficiez de prix réduits jusqu’à ce soir. Utilisez le code PROMO pour activer l’offre. Dossier Amiens-5129. Voir les conditions sur notre site",spam,email,commercial_unsolicited,train,8b5ee4328ed5cb87
synthetic-v11-04131,"Objet : Offre spéciale

Bonjour, découvrez notre sélection avec livraison offerte. Utilisez le code PROMO pour activer l’offre. Dossier Lyon-5130. Désinscription disponible en répondant STOP",spam,email,commercial_unsolicited,train,6a8ae1b5533e2d54
synthetic-v11-04132,"Objet : Invitation privilégiée

Bonjour, profitez de notre remise réservée aux nouveaux clients. Utilisez le code PROMO pour activer l’offre. Dossier Nantes-5131. ",spam,email,commercial_unsolicited,train,c12d7d240f337690
synthetic-v11-04135,"Objet : Offre spéciale

Bonjour, profitez de notre remise réservée aux nouveaux clients. Utilisez le code PROMO pour activer l’offre. Dossier Rouen-5134. ",spam,email,commercial_unsolicited,train,6a5ee216c465a2f7
synthetic-v11-04136,"Objet : Invitation privilégiée

Bonjour, bénéficiez de prix réduits jusqu’à ce soir. Utilisez le code PROMO pour activer l’offre. Dossier Marseille-5135. Voir les conditions sur notre site",spam,email,commercial_unsolicited,train,8b5ee4328ed5cb87
synthetic-v11-04137,"Objet : Offre spéciale

Bonjour, découvrez notre sélection avec livraison offerte. Utilisez le code PROMO pour activer l’offre. Dossier Strasbourg-5136. Désinscription disponible en répondant STOP",spam,email,commercial_unsolicited,train,6a8ae1b5533e2d54
synthetic-v11-04138,"Objet : Invitation privilégiée

Bonjour, profitez de notre remise réservée aux nouveaux clients. Utilisez le code PROMO pour activer l’offre. Dossier Reims-5137. ",spam,email,commercial_unsolicited,train,c12d7d240f337690
synthetic-v11-04141,"Objet : Offre spéciale

Bonjour, profitez de notre remise réservée aux nouveaux clients. Utilisez le code PROMO pour activer l’offre. Dossier Lyon-5140. ",spam,email,commercial_unsolicited,train,6a5ee216c465a2f7
synthetic-v11-04142,"Objet : Invitation privilégiée

Bonjour, bénéficiez de prix réduits jusqu’à ce soir. Utilisez le code PROMO pour activer l’offre. Dossier Nantes-5141. Voir les conditions sur notre site",spam,email,commercial_unsolicited,train,8b5ee4328ed5cb87
synthetic-v11-04143,"Objet : Offre spéciale

Bonjour, découvrez notre sélection avec livraison offerte. Utilisez le code PROMO pour activer l’offre. Dossier Bordeaux-5142. Désinscription disponible en répondant STOP",spam,email,commercial_unsolicited,train,6a8ae1b5533e2d54
synthetic-v11-04144,"Objet : Invitation privilégiée

Bonjour, profitez de notre remise réservée aux nouveaux clients. Utilisez le code PROMO pour activer l’offre. Dossier Toulouse-5143. ",spam,email,commercial_unsolicited,train,c12d7d240f337690
synthetic-v11-04147,"Objet : Offre spéciale

Bonjour, profitez de notre remise réservée aux nouveaux clients. Utilisez le code PROMO pour activer l’offre. Dossier Strasbourg-5146. ",spam,email,commercial_unsolicited,train,6a5ee216c465a2f7
synthetic-v11-04148,"Objet : Invitation privilégiée

Bonjour, bénéficiez de prix réduits jusqu’à ce soir. Utilisez le code PROMO pour activer l’offre. Dossier Reims-5147. Voir les conditions sur notre site",spam,email,commercial_unsolicited,train,8b5ee4328ed5cb87
synthetic-v11-04149,"Objet : Offre spéciale

Bonjour, découvrez notre sélection avec livraison offerte. Utilisez le code PROMO pour activer l’offre. Dossier Angers-5148. Désinscription disponible en répondant STOP",spam,email,commercial_unsolicited,train,6a8ae1b5533e2d54
synthetic-v11-04150,"Objet : Invitation privilégiée

Bonjour, profitez de notre remise réservée aux nouveaux clients. Utilisez le code PROMO pour activer l’offre. Dossier Amiens-5149. ",spam,email,commercial_unsolicited,train,c12d7d240f337690
synthetic-v11-04153,"Objet : Offre spéciale

Bonjour, profitez de notre remise réservée aux nouveaux clients. Utilisez le code PROMO pour activer l’offre. Dossier Bordeaux-5152. ",spam,email,commercial_unsolicited,train,6a5ee216c465a2f7
synthetic-v11-04154,"Objet : Invitation privilégiée

Bonjour, bénéficiez de prix réduits jusqu’à ce soir. Utilisez le code PROMO pour activer l’offre. Dossier Toulouse-5153. Voir les conditions sur notre site",spam,email,commercial_unsolicited,train,8b5ee4328ed5cb87
synthetic-v11-04155,"Objet : Offre spéciale

Bonjour, découvrez notre sélection avec livraison offerte. Utilisez le code PROMO pour activer l’offre. Dossier Rouen-5154. Désinscription disponible en répondant STOP",spam,email,commercial_unsolicited,train,6a8ae1b5533e2d54
synthetic-v11-04156,"Objet : Invitation privilégiée

Bonjour, profitez de notre remise réservée aux nouveaux clients. Utilisez le code PROMO pour activer l’offre. Dossier Marseille-5155. ",spam,email,commercial_unsolicited,train,c12d7d240f337690
synthetic-v11-04159,"Objet : Offre spéciale

Bonjour, profitez de notre remise réservée aux nouveaux clients. Utilisez le code PROMO pour activer l’offre. Dossier Angers-5158. ",spam,email,commercial_unsolicited,train,6a5ee216c465a2f7
synthetic-v11-04160,"Objet : Invitation privilégiée

Bonjour, bénéficiez de prix réduits jusqu’à ce soir. Utilisez le code PROMO pour activer l’offre. Dossier Amiens-5159. Voir les conditions sur notre site",spam,email,commercial_unsolicited,train,8b5ee4328ed5cb87
synthetic-v11-04161,"Objet : Offre spéciale

Bonjour, découvrez notre sélection avec livraison offerte. Utilisez le code PROMO pour activer l’offre. Dossier Lyon-5160. Désinscription disponible en répondant STOP",spam,email,commercial_unsolicited,train,6a8ae1b5533e2d54
synthetic-v11-04162,"Objet : Invitation privilégiée

Bonjour, profitez de notre remise réservée aux nouveaux clients. Utilisez le code PROMO pour activer l’offre. Dossier Nantes-5161. ",spam,email,commercial_unsolicited,train,c12d7d240f337690
synthetic-v11-04165,"Objet : Offre spéciale

Bonjour, profitez de notre remise réservée aux nouveaux clients. Utilisez le code PROMO pour activer l’offre. Dossier Rouen-5164. ",spam,email,commercial_unsolicited,train,6a5ee216c465a2f7
synthetic-v11-04166,"Objet : Invitation privilégiée

Bonjour, bénéficiez de prix réduits jusqu’à ce soir. Utilisez le code PROMO pour activer l’offre. Dossier Marseille-5165. Voir les conditions sur notre site",spam,email,commercial_unsolicited,train,8b5ee4328ed5cb87
synthetic-v11-04167,"Objet : Offre spéciale

Bonjour, découvrez notre sélection avec livraison offerte. Utilisez le code PROMO pour activer l’offre. Dossier Strasbourg-5166. Désinscription disponible en répondant STOP",spam,email,commercial_unsolicited,train,6a8ae1b5533e2d54
synthetic-v11-04168,"Objet : Invitation privilégiée

Bonjour, profitez de notre remise réservée aux nouveaux clients. Utilisez le code PROMO pour activer l’offre. Dossier Reims-5167. ",spam,email,commercial_unsolicited,train,c12d7d240f337690
synthetic-v11-04171,"Objet : Offre spéciale

Bonjour, profitez de notre remise réservée aux nouveaux clients. Utilisez le code PROMO pour activer l’offre. Dossier Lyon-5170. ",spam,email,commercial_unsolicited,train,6a5ee216c465a2f7
synthetic-v11-04172,"Objet : Invitation privilégiée

Bonjour, bénéficiez de prix réduits jusqu’à ce soir. Utilisez le code PROMO pour activer l’offre. Dossier Nantes-5171. Voir les conditions sur notre site",spam,email,commercial_unsolicited,train,8b5ee4328ed5cb87
synthetic-v11-04173,"Objet : Offre spéciale

Bonjour, découvrez notre sélection avec livraison offerte. Utilisez le code PROMO pour activer l’offre. Dossier Bordeaux-5172. Désinscription disponible en répondant STOP",spam,email,commercial_unsolicited,train,6a8ae1b5533e2d54
synthetic-v11-04174,"Objet : Invitation privilégiée

Bonjour, profitez de notre remise réservée aux nouveaux clients. Utilisez le code PROMO pour activer l’offre. Dossier Toulouse-5173. ",spam,email,commercial_unsolicited,train,c12d7d240f337690
synthetic-v11-04177,"Objet : Offre spéciale

Bonjour, profitez de notre remise réservée aux nouveaux clients. Utilisez le code PROMO pour activer l’offre. Dossier Strasbourg-5176. ",spam,email,commercial_unsolicited,train,6a5ee216c465a2f7
synthetic-v11-04178,"Objet : Invitation privilégiée

Bonjour, bénéficiez de prix réduits jusqu’à ce soir. Utilisez le code PROMO pour activer l’offre. Dossier Reims-5177. Voir les conditions sur notre site",spam,email,commercial_unsolicited,train,8b5ee4328ed5cb87
synthetic-v11-04179,"Objet : Offre spéciale

Bonjour, découvrez notre sélection avec livraison offerte. Utilisez le code PROMO pour activer l’offre. Dossier Angers-5178. Désinscription disponible en répondant STOP",spam,email,commercial_unsolicited,train,6a8ae1b5533e2d54
synthetic-v11-04180,"Objet : Invitation privilégiée

Bonjour, profitez de notre remise réservée aux nouveaux clients. Utilisez le code PROMO pour activer l’offre. Dossier Amiens-5179. ",spam,email,commercial_unsolicited,train,c12d7d240f337690
synthetic-v11-04183,"Objet : Offre spéciale

Bonjour, profitez de notre remise réservée aux nouveaux clients. Utilisez le code PROMO pour activer l’offre. Dossier Bordeaux-5182. ",spam,email,commercial_unsolicited,train,6a5ee216c465a2f7
synthetic-v11-04184,"Objet : Invitation privilégiée

Bonjour, bénéficiez de prix réduits jusqu’à ce soir. Utilisez le code PROMO pour activer l’offre. Dossier Toulouse-5183. Voir les conditions sur notre site",spam,email,commercial_unsolicited,train,8b5ee4328ed5cb87
synthetic-v11-04185,"Objet : Offre spéciale

Bonjour, découvrez notre sélection avec livraison offerte. Utilisez le code PROMO pour activer l’offre. Dossier Rouen-5184. Désinscription disponible en répondant STOP",spam,email,commercial_unsolicited,train,6a8ae1b5533e2d54
synthetic-v11-04186,"Objet : Invitation privilégiée

Bonjour, profitez de notre remise réservée aux nouveaux clients. Utilisez le code PROMO pour activer l’offre. Dossier Marseille-5185. ",spam,email,commercial_unsolicited,train,c12d7d240f337690
synthetic-v11-04189,"Objet : Offre spéciale

Bonjour, profitez de notre remise réservée aux nouveaux clients. Utilisez le code PROMO pour activer l’offre. Dossier Angers-5188. ",spam,email,commercial_unsolicited,train,6a5ee216c465a2f7
synthetic-v11-04190,"Objet : Invitation privilégiée

Bonjour, bénéficiez de prix réduits jusqu’à ce soir. Utilisez le code PROMO pour activer l’offre. Dossier Amiens-5189. Voir les conditions sur notre site",spam,email,commercial_unsolicited,train,8b5ee4328ed5cb87
synthetic-v11-04191,"Objet : Offre spéciale

Bonjour, découvrez notre sélection avec livraison offerte. Utilisez le code PROMO pour activer l’offre. Dossier Lyon-5190. Désinscription disponible en répondant STOP",spam,email,commercial_unsolicited,train,6a8ae1b5533e2d54
synthetic-v11-04192,"Objet : Invitation privilégiée

Bonjour, profitez de notre remise réservée aux nouveaux clients. Utilisez le code PROMO pour activer l’offre. Dossier Nantes-5191. ",spam,email,commercial_unsolicited,train,c12d7d240f337690
synthetic-v11-04195,"Objet : Offre spéciale

Bonjour, profitez de notre remise réservée aux nouveaux clients. Utilisez le code PROMO pour activer l’offre. Dossier Rouen-5194. ",spam,email,commercial_unsolicited,train,6a5ee216c465a2f7
synthetic-v11-04196,"Objet : Invitation privilégiée

Bonjour, bénéficiez de prix réduits jusqu’à ce soir. Utilisez le code PROMO pour activer l’offre. Dossier Marseille-5195. Voir les conditions sur notre site",spam,email,commercial_unsolicited,train,8b5ee4328ed5cb87
synthetic-v11-04197,"Objet : Offre spéciale

Bonjour, découvrez notre sélection avec livraison offerte. Utilisez le code PROMO pour activer l’offre. Dossier Strasbourg-5196. Désinscription disponible en répondant STOP",spam,email,commercial_unsolicited,train,6a8ae1b5533e2d54
synthetic-v11-04198,"Objet : Invitation privilégiée

Bonjour, profitez de notre remise réservée aux nouveaux clients. Utilisez le code PROMO pour activer l’offre. Dossier Reims-5197. ",spam,email,commercial_unsolicited,train,c12d7d240f337690
synthetic-v11-04201,"Objet : Offre spéciale

Bonjour, profitez de notre remise réservée aux nouveaux clients. Utilisez le code PROMO pour activer l’offre. Dossier Lyon-5200. ",spam,email,commercial_unsolicited,train,6a5ee216c465a2f7
synthetic-v11-04202,"Objet : Invitation privilégiée

Bonjour, bénéficiez de prix réduits jusqu’à ce soir. Utilisez le code PROMO pour activer l’offre. Dossier Nantes-5201. Voir les conditions sur notre site",spam,email,commercial_unsolicited,train,8b5ee4328ed5cb87
